#origin #RMSD #repl-origin
4oo8 0.245 8hl2
4v5b 0.384 6qnq
4v79 0.301 ----
4v7i 0.337 4v69
6q97 0.289 1un6
6qnr 0.351 4ohz
7qws 0.224 6d9j
7z4d 0.230 ----
9cet 0.369 ----
---- 0.000 ----
---- 0.000 ----
2vpl 0.206 8vft
4v4z 0.386 8sh5
4v7v 0.210 ----
5kps 0.204 ----
5wt3 0.314 5wt1
6ahu 0.325 7osm
6zym 0.321 8cbo
7oht 0.346 7ryh
8ana 0.353 5wfs
8qoa 0.268 8pj2
8uba 0.238 8ub8
8uu8 0.307 8ove
---- 0.000 ----
---- 0.000 ----
4ioc 0.354 6xu6
4v4x 0.346 4v4z
4v5l 0.271 5kpv
5lqw 0.237 5uyn
6q95 0.390 5iqr
6spd 0.363 8gzr
6wdd 0.287 6wdj
7a0r 0.352 6zvk
7wb0 0.252 9hqv
8hf0 0.285 7u2i
9n2b 0.224 9n2c
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
4v7j 0.257 4wt8
6boh 0.348 ----
6by1 0.380 7pir
6olf 0.267 4v9l
6t4q 0.260 6t7i
7lv0 0.284 7jil
7oj0 0.223 7kgb
7pha 0.341 8uu6
7phc 0.395 8bsj
7pjy 0.325 7pjz
7ttu 0.215 8z85
9e7e 0.321 7ele
---- 0.000 ----
4v3p 0.345 4v6u
5zlu 0.338 5jvh
6hd7 0.356 ----
8a3w 0.368 7pip
8htz 0.288 9j9h
8r55 0.286 ----
9b2k 0.340 7unv
---- 0.000 ----
4v4p 0.354 ----
4v9l 0.254 4v9m
4x0a 0.292 ----
4zt9 0.270 9l6x
5g4u 0.203 3nvi
5jcf 0.250 8h6e
5lze 0.288 6wdd
6zme 0.232 6zvh
---- 0.000 ----
---- 0.000 ----
3ktv 0.372 ----
3ndb 0.408 8rxx
4tzp 0.305 6gsl
4v7h 0.358 4v6y
4woi 0.306 6xhv
6o90 0.326 7yla
6xn4 0.385 4v5k
7pat 0.260 7pah
7vyx 0.359 7nwg
8hj4 0.376 6sy6
8ubb 0.259 8bsj
9gut 0.210 9gus
---- 0.000 ----
---- 0.000 ----
3jcd 0.263 4v56
3jcs 0.288 6az3
5h1s 0.328 ----
6rzz 0.225 ----
7d80 0.357 4uje
7par 0.212 7pah
7pic 0.219 7xss
7y7f 0.326 6oj2
9b83 0.381 7dvq
9bdp 0.269 9njv
---- 0.000 ----
---- 0.000 ----
4lsk 0.209 ----
4pr6 0.305 9hqv
4v69 0.352 ----
4v71 0.250 4v75
4wr6 0.351 3jcd
6zj3 0.356 7xlt
7azo 0.294 6qcs
7jqq 0.357 8ifb
8ex9 0.213 8bf8
---- 0.000 ----
---- 0.000 ----
2e9r 0.427 9f20
3b0v 0.376 6nmd
3g9c 0.398 4wt8
4v4j 0.362 5u9g
4v8o 0.409 3wfs
4wzo 0.364 7sso
5kpv 0.269 4v6f
6gz5 0.326 6gz3
6las 0.302 4v6z
8jr8 0.433 5t62
8z9c 0.358 5mlc
9o3i 0.258 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3v11 0.308 5jb3
4v4i 0.347 7pmm
4v4z 0.212 4v4x
4v6q 0.380 8fru
5hc9 0.330 9bih
5kpv 0.366 5we6
6spf 0.363 ----
8d9i 0.215 8d9g
8ube 0.384 8thq
8uvr 0.240 7qgg
---- 0.000 ----
1g70 0.328 5np6
3jce 0.382 4v6x
4bw0 0.286 1s03
4v6d 0.296 ----
4v70 0.324 6om6
4x4u 0.200 4x4t
5dcv 0.305 3j45
5j8b 0.350 7jqq
5tcu 0.364 ----
6wdb 0.372 7k52
7nwh 0.370 7ryh
7nwi 0.304 ----
7wb1 0.334 9cet
8bh8 0.252 ----
8vma 0.423 5imq
9cev 0.284 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3j0l 0.255 ----
3l3c 0.352 2nr0
4uje 0.290 ----
4v4i 0.381 3izy
4v9c 0.329 ----
4v9d 0.379 8g61
5aka 0.371 7sys
6c5l 0.223 4v97
6q97 0.402 8g7p
6tpq 0.223 6n1d
6wrs 0.397 4uje
7pit 0.327 6zvk
7qvp 0.274 7msm
9axv 0.252 8xu8
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1etg 0.423 ----
1wsu 0.216 ----
2xkv 0.345 4wqf
4v65 0.321 4v66
4v72 0.304 2bq5
4v78 0.265 4v75
4v8e 0.391 ----
4v8j 0.359 7msh
5bkl 0.406 8zqb
5gak 0.341 ----
6je4 0.390 2pxl
6mut 0.365 6sic
7phb 0.330 ----
8cku 0.408 8j3r
9but 0.269 6sv4
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2ozb 0.206 3siu
3j16 0.351 6lu8
4v84 0.365 ----
4v9p 0.320 4v9h
5el5 0.357 ----
6gz4 0.223 7syr
7abg 0.386 6enf
7uph 0.295 4v4p
8ube 0.403 7piq
8vk0 0.368 6az3
9mor 0.384 7as9
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2zzm 0.325 8x5v
4v5g 0.331 4v5d
5e02 0.394 7m3t
5lmr 0.336 5lmv
5o2r 0.209 8emm
5uym 0.303 1vy4
6d90 0.377 2zzm
6frk 0.272 ----
6ft6 0.363 ----
6k3z 0.309 5fw2
6xzd 0.249 ----
7eu0 0.317 8k0k
7kwg 0.327 7ryf
7pia 0.351 7par
8i0p 0.429 4tzw
8r6c 0.414 9lpc
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3ivk 0.309 ----
3jbu 0.345 7pan
4v4p 0.310 6lkq
4v4p 0.369 9fmd
4v6q 0.218 4v6s
4v7x 0.273 4v7y
5vw1 0.306 5ddo
6d90 0.334 8vft
6g63 0.230 6gqb
6of6 0.389 6bk8
6y57 0.409 4wqr
7d6z 0.358 8ux8
7d6z 0.348 9ax8
7pah 0.200 7pic
7pjt 0.319 9k0z
7yr6 0.296 7p6z
8hkv 0.239 8hl3
9l12 0.339 8t2b
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1y77 0.422 ----
4lsk 0.203 ----
5e6m 0.231 9mts
5kps 0.262 7k50
5w5y 0.315 5w66
7zq6 0.284 9fbv
8gna 0.224 7xg4
8uta 0.320 8uiw
9gs9 0.289 6lnb
9h3v 0.349 ----
9o3i 0.261 5zwo
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2a9x 0.311 3mut
4v6x 0.290 4v6w
4v8o 0.271 4v5r
4w29 0.364 6t83
4wq1 0.224 4wra
5ibb 0.338 5el6
5uq8 0.353 ----
6gc4 0.230 8c8y
6s05 0.278 6ri5
6xir 0.319 9f9s
7q4k 0.390 8vk7
7xpl 0.364 7ot5
7y41 0.273 ----
7y7d 0.309 ----
8ipb 0.276 8htz
8y37 0.333 8y36
9l5r 0.328 3wc1
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1eiy 0.388 5lms
2dr2 0.367 8yha
2xxa 0.390 5t2a
3muv 0.430 ----
4v8o 0.288 8r55
4v9b 0.383 6og7
4y4p 0.256 ----
5el5 0.348 6ifl
5np6 0.311 7pjw
5uyq 0.311 6bok
6g90 0.336 ----
6n1d 0.304 5wfs
6wd4 0.222 6wd0
7nsh 0.243 ----
8bsj 0.361 ----
8d2q 0.335 4v79
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3g4s 0.289 3cce
4v4z 0.269 4v4x
4v8y 0.326 2csx
5dm7 0.334 ----
5imr 0.376 8r8m
5lza 0.275 ----
5u4i 0.402 ----
6o8z 0.331 ----
6ri5 0.317 6ha1
7acr 0.428 8vft
7bhp 0.256 9ax8
7eiz 0.349 7cxn
7l08 0.250 9cn3
7r6k 0.271 9i05
7rr5 0.326 6r84
7st2 0.247 5u9g
7xsp 0.343 7xsr
7z4e 0.267 8pj9
8fn2 0.355 5dat
8g7s 0.244 8fzd
8ova 0.392 8idf
8qhc 0.206 8qfs
8rri 0.342 ----
8tzz 0.270 9g6k
8ylr 0.345 9g9a
9g6j 0.371 9n2b
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3g8t 0.380 6zqe
4tzv 0.230 8z9c
4v4p 0.391 4v6y
4v9d 0.293 ----
5bkl 0.389 7ssw
5juu 0.370 5mlc
6hak 0.395 8sqk
6oli 0.255 6ole
6szs 0.332 5xym
6wd1 0.382 7nsp
6wdi 0.257 6wdb
6ysu 0.287 9iiz
7k53 0.310 6ope
8g6y 0.412 9b11
8xz3 0.248 ----
9ar7 0.249 8hj4
9b1y 0.349 5np6
9buu 0.334 9fxo
9qeg 0.362 ----
---- 0.000 ----
---- 0.000 ----
3ouy 0.382 5ndj
4u4q 0.267 ----
4v4p 0.382 ----
4v67 0.277 5d8b
4v9q 0.225 5d8b
5cd1 0.336 7qr3
5iqr 0.292 4v5l
5nd8 0.350 6s05
6cfj 0.272 ----
6gsj 0.340 6gsk
6ha1 0.269 6wdc
6oig 0.340 ----
6zmo 0.290 9gft
6zvk 0.302 8uj9
7nhk 0.346 7abz
7nso 0.354 ----
7p48 0.303 9bdp
7r6q 0.431 3ucu
7y41 0.280 7ttu
8r8m 0.377 7as8
8vtv 0.405 ----
8ylr 0.281 ----
8yus 0.213 ----
8zfi 0.320 8g6x
9bdp 0.274 7msh
9g6k 0.313 9i05
9i05 0.284 ----
9i05 0.318 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2cv0 0.280 ----
3g9c 0.296 9rvp
4rdx 0.369 ----
4v8p 0.416 ----
4v9i 0.403 ----
4x4p 0.254 9hqv
5gip 0.205 5gio
5j8b 0.342 ----
5lms 0.290 3j92
5uyq 0.338 4v6n
5wfs 0.395 6hd7
6o0z 0.235 9ed9
6om7 0.406 5lqw
6q95 0.324 5vpp
6qnr 0.349 7k55
6ucq 0.316 6osq
6wqn 0.273 3jcs
7nwg 0.394 7cpv
7of1 0.270 ----
7wm4 0.336 8d2q
8br8 0.221 ----
8c90 0.384 6mtc
8d8n 0.358 7xss
8t29 0.265 8t2b
8y37 0.397 5h5u
9azn 0.204 9b0w
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2nr0 0.393 6og7
3j78 0.405 7k52
4kr7 0.362 2der
4tvx 0.211 5cd4
4v5k 0.358 4v5e
4wzo 0.329 9bdp
5lmq 0.376 8kag
5lza 0.345 6wdf
5lzc 0.262 9ene
5t5h 0.245 ----
5w4k 0.284 8ev6
5y7m 0.301 5d8h
6b4v 0.390 8pm4
6hlq 0.377 8ylr
6i7o 0.346 ----
6i7o 0.413 8rcl
6lsh 0.416 6y57
7asp 0.276 8rxx
7jqq 0.341 6om7
7k53 0.259 7k50
8brm 0.401 ----
8fzd 0.319 8r55
8i9r 0.292 7d80
8ie3 0.308 8btr
8k28 0.309 7kab
9d0j 0.365 9drv
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2nr0 0.365 ----
3j8g 0.417 ----
3jce 0.321 5np6
4v6f 0.239 4v6g
4v8b 0.300 4v87
4v9d 0.415 4wf1
4wqr 0.442 ----
5yzg 0.327 8i0w
6b4v 0.360 ----
6k3z 0.240 ----
6wdb 0.332 9hqv
6xqe 0.305 6n9e
8bsi 0.330 8g6y
8cdu 0.346 4tzz
8cvj 0.273 8cvl
8g38 0.366 ----
8g7p 0.348 8jch
8vrl 0.286 6bz7
8zp7 0.374 ----
9mtq 0.308 9mtr
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1l1c 0.437 2lbs
3j7r 0.380 4v8y
3ja1 0.389 ----
4v5j 0.354 8u3y
4v8m 0.404 6ri5
4v9i 0.307 7as9
4x4p 0.414 7r9f
5bkl 0.396 3j0l
5hau 0.386 5uyk
5iqr 0.415 1efw
5mre 0.374 3jct
5nco 0.330 8btd
5zwn 0.355 3cul
6d9j 0.335 8d2n
6gc0 0.274 6wqn
6of6 0.280 4v5k
6xu7 0.300 ----
7a5f 0.303 3j9m
7f0d 0.370 6n8k
7k54 0.329 7st2
7wah 0.261 7y9y
7xg0 0.326 ----
8hf0 0.366 6xmg
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1zo1 0.331 4v4v
3ktw 0.381 ----
4u4o 0.273 4v91
4v4i 0.379 ----
4v8i 0.234 4v8a
4v8m 0.437 ----
5aa0 0.432 4v9c
5el6 0.300 5ibb
6iqw 0.447 7w0d
6o1m 0.237 8bvm
6ogi 0.379 5el7
6xa1 0.253 8s8e
7kfn 0.226 ----
7lh5 0.395 8hl1
7paj 0.338 7xui
7pir 0.245 8cd1
7ss9 0.376 4v69
8cbl 0.293 1vy5
8vpk 0.388 8bhj
8yh9 0.263 7eqg
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
4ioc 0.249 4ioa
4kji 0.371 6gvy
4p3e 0.331 3ktv
