#origin #RMSD #repl-origin
---- 0.000 ----
4v6l 0.209 4v6k
4v9c 0.313 3j78
6vu3 0.207 6x6t
7p7s 0.223 ----
9qqa 0.241 8p2k
---- 0.000 ----
4v5e 0.236 6osk
5mdz 0.362 6enu
7das 0.389 8kag
9asm 0.272 5aka
8r6y 0.310 8ubb
8t2o 0.333 ----
4ioc 0.384 6sdw
5wsg 0.207 ----
5zlu 0.360 4wzj
6r6g 0.296 4v8x
7pwo 0.387 5uyk
9fi8 0.368 6wdc
9fmd 0.216 5gmk
6nu3 0.258 7qh6
7mt2 0.213 7mt3
---- 0.000 ----
3zn8 0.286 6uo1
5lks 0.368 ----
---- 0.000 ----
5juu 0.253 5jup
6q97 0.322 9e0p
7pir 0.317 3izy
6g90 0.395 ----
7aav 0.357 9g9e
5zal 0.212 7qvp
6g90 0.410 1euy
8glp 0.232 8cd1
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
6gxo 0.425 4wr6
4v8m 0.386 4v7i
3j8g 0.381 3cf5
3jbu 0.406 9dcf
8ub8 0.204 ----
9hqv 0.356 7nwg
9i5v 0.212 6spb
9i5x 0.269 9i5v
9ij1 0.273 ----
4uje 0.400 6vpc
6oj2 0.313 8fvy
---- 0.000 ----
---- 0.000 ----
4u7u 0.255 7ecv
5t7v 0.277 8bsi
8hj4 0.281 6orl
8jsn 0.272 8jsl
8t5d 0.247 8brm
8zyd 0.265 8zyc
4v65 0.397 7ryf
6n1d 0.308 4v5l
7uo1 0.261 7waz
8dh5 0.292 8glp
---- 0.000 ----
3j92 0.236 8p8w
4v6p 0.228 4v6r
5iqr 0.360 5h5u
7yr7 0.353 6mcc
8hl1 0.300 7pip
8jtj 0.305 8yhe
3jbu 0.281 3jbv
8hky 0.304 8hkv
9cai 0.224 9bh5
4v74 0.385 7syv
4v7x 0.278 4v7y
7msz 0.256 ----
8ube 0.306 7jqq
8uiy 0.223 ----
4v65 0.372 ----
6lnb 0.300 1aud
6wqn 0.206 ----
7nwg 0.358 6o8z
---- 0.000 ----
2czj 0.431 5lmv
4v7p 0.367 9e0p
5e7k 0.397 5uq7
6th6 0.311 4v6m
7msm 0.205 7mt3
7pao 0.258 7pib
7pat 0.272 7paj
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
4csu 0.295 3j8g
4v73 0.308 4v71
6ip5 0.236 8hf0
7msm 0.340 ----
7pjt 0.376 7mdz
9hn9 0.209 6zmi
9o3i 0.304 8fr8
---- 0.000 ----
3j16 0.337 3al0
6gsj 0.254 ----
6s05 0.244 9e7e
7pan 0.325 8zyd
8i0p 0.250 5jus
---- 0.000 ----
5el4 0.380 7xss
5imq 0.330 6y57
7pjs 0.251 7st2
7zai 0.318 ----
9i05 0.231 4wf9
3jct 0.223 7bt6
4v4x 0.367 8ifb
5jut 0.308 ----
5vzl 0.287 9g9k
6e9e 0.243 ----
6w6l 0.278 ----
7u2j 0.220 7u2h
---- 0.000 ----
---- 0.000 ----
5t5h 0.391 8uiz
5wfs 0.222 ----
6d9j 0.226 6q97
6xyw 0.381 8hl4
6y57 0.291 6ndk
7a5g 0.306 8vr8
---- 0.000 ----
---- 0.000 ----
5jup 0.317 3j77
6o7e 0.336 6mur
7c2k 0.383 ----
7pit 0.359 4wt1
8hmz 0.349 8hl2
8s8j 0.347 7bt6
---- 0.000 ----
4ioa 0.271 3dll
4v4x 0.238 4v4z
4v5b 0.371 ----
6gsk 0.316 ----
7p7u 0.245 7p7s
7pwg 0.224 6t59
7qi4 0.250 8bhj
---- 0.000 ----
3jbv 0.310 ----
4v9c 0.331 ----
4yco 0.365 8t3b
6v5c 0.354 7pjz
7nhk 0.233 8buu
7p7t 0.311 8hl4
7pi9 0.276 ----
7pjw 0.294 9ghh
8cdl 0.307 8civ
3j46 0.239 ----
5kps 0.330 ----
5kpv 0.385 8civ
6gsl 0.347 4v5g
6xir 0.326 ----
7lh5 0.363 8bsj
9g6j 0.255 8t5h
9nle 0.242 8ztu
---- 0.000 ----
---- 0.000 ----
7aqc 0.260 7syw
8ceh 0.220 8cg8
9ghc 0.271 9ghe
---- 0.000 ----
3j5y 0.271 1wz2
3l3c 0.383 4v57
5li0 0.296 7k55
6xn4 0.288 8zej
6xu7 0.338 4v7e
7osm 0.304 ----
7pia 0.393 6n8j
8t2y 0.390 ----
9b0w 0.207 9b0s
9g6k 0.311 3b0v
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
5gak 0.331 7pau
6ztl 0.331 ----
9o3i 0.250 9o3h
---- 0.000 ----
4v4i 0.327 9k1r
5gak 0.265 ----
6r6g 0.214 ----
7oj0 0.261 7ug7
7slq 0.207 6r6p
3rw6 0.220 6xa1
4csu 0.388 ----
4v6k 0.377 7jss
5mc6 0.263 ----
6om7 0.334 6om0
7sba 0.330 3j78
8ja0 0.326 7pau
---- 0.000 ----
3jbv 0.331 ----
3ndb 0.351 6bjs
4v6n 0.206 4v6p
5t5h 0.402 1ooa
5zlu 0.296 2ct8
7paj 0.270 8vkw
8hnt 0.217 ----
8vk0 0.230 8vrl
9but 0.290 7ase
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1a1t 0.345 2xxa
3j46 0.371 4wt1
5zlu 0.377 ----
6lnb 0.344 4u67
8br8 0.225 8btr
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
6wd7 0.260 ----
6wdh 0.285 ----
7pir 0.340 4kr6
7uzy 0.366 6e9f
8t3f 0.303 7ssl
---- 0.000 ----
3wc1 0.321 7pai
4v66 0.363 9gxx
5kpx 0.348 3j92
5wdt 0.201 5we4
6ifr 0.209 6ig0
7f0d 0.375 6gzz
7oig 0.274 8cd1
7r21 0.364 9g6k
7sso 0.360 9lpc
8r55 0.377 7nhl
---- 0.000 ----
---- 0.000 ----
3j78 0.346 ----
4ug0 0.384 6ny2
4v8h 0.255 4v8i
4v8p 0.308 7dco
5jvg 0.299 ----
6eri 0.214 7pia
7a5j 0.264 ----
7elh 0.341 ----
8g7p 0.229 ----
8hl3 0.318 8hkv
8zfi 0.406 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1ooa 0.340 1ysh
4v9q 0.312 4v7e
5el5 0.384 6sj6
5u4i 0.284 6orl
6c5l 0.285 4v5g
6h9h 0.313 8qcq
6ope 0.319 8bgu
7vw3 0.330 6v5c
8buu 0.234 8r55
8cas 0.311 8t5h
8hl4 0.308 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2xxa 0.385 3g8t
3dll 0.319 7aso
4v8c 0.283 9guu
4v97 0.231 4v8j
4v9i 0.362 ----
4w2f 0.231 1vy5
6nd4 0.353 4w29
6nd6 0.341 7pip
6q95 0.281 6ddg
6xu7 0.396 8bsi
7sa4 0.295 7m5d
9asp 0.381 6yst
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3j78 0.357 6z9s
4v6x 0.395 6bok
5el5 0.332 8ops
6ndk 0.304 6of6
6wd1 0.299 8rxh
6wdc 0.344 6wdm
7k53 0.237 6ddd
7ssd 0.351 6v39
8z4j 0.240 8z9e
9o3k 0.328 3wqy
---- 0.000 ----
4v6m 0.342 9i05
5mqf 0.291 6tqo
6gc8 0.323 ----
6gzz 0.269 6q97
6sw9 0.353 7m4z
7k55 0.280 7k52
8ws8 0.289 6wb2
9iiz 0.308 8br8
---- 0.000 ----
---- 0.000 ----
4v69 0.401 8g29
4v7i 0.367 ----
4wzq 0.323 7mt7
6enu 0.230 ----
7rq9 0.247 4w2e
7yhs 0.278 8k27
8dfo 0.336 6xiq
8j9p 0.385 4v6z
8rxh 0.393 3l3c
8v9k 0.372 7oi9
9cex 0.294 9cew
---- 0.000 ----
---- 0.000 ----
3bt7 0.311 8s1u
3zjv 0.339 3j9z
6b47 0.246 ----
6i7o 0.238 6sv4
7cpj 0.342 8gu6
7p48 0.319 8vr4
7qp6 0.399 ----
7ssw 0.287 8uz3
8cbl 0.255 9ey0
8ch6 0.344 ----
8vvu 0.264 7pao
8wv1 0.300 7abz
9j5p 0.255 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
4u4o 0.388 5dgf
4wro 0.369 ----
5uyk 0.330 7syr
7otc 0.273 7zs5
7y8y 0.255 ----
8akn 0.288 7yr6
8ink 0.348 ----
8j3r 0.410 ----
9fia 0.375 8ki8
---- 0.000 ----
2zh3 0.331 2ihx
4tuc 0.341 3jcd
4v4j 0.384 5aj0
4v4x 0.280 4v4z
4v6g 0.304 4v5k
4v7m 0.302 5lmq
4v9b 0.365 ----
5imr 0.350 ----
6q9a 0.294 6sv4
7da7 0.366 4v4i
8hsp 0.333 8rw1
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2ake 0.305 2dr2
3akz 0.404 9hn7
3j16 0.400 8uz3
4lel 0.292 4v7j
4v9a 0.213 4v87
5zwo 0.323 9gft
6d9j 0.321 ----
6ifo 0.318 4v7m
6lvr 0.239 6ahu
6t83 0.358 7as8
6xa1 0.419 5zlu
7nwh 0.271 6xu6
7uph 0.324 1drz
8sfp 0.312 6ifr
8wml 0.301 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1nyb 0.338 2ms1
3j5s 0.357 4p70
4v65 0.424 6ppf
5lzf 0.394 8vr8
5uzz 0.344 8s9t
6buw 0.252 4lfz
6bz6 0.293 6buw
6wrs 0.316 ----
7pha 0.369 9ces
8bsj 0.401 8pj2
9cev 0.379 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2mqv 0.229 8ux8
3jce 0.345 7o9k
4v7l 0.389 5hau
4v7m 0.298 6boh
4v8c 0.239 4v87
5j4d 0.351 7msc
5lks 0.404 7vw3
5mqf 0.273 ----
7jqq 0.406 8rr1
7k55 0.276 9f9s
7pkt 0.285 8qbm
7v59 0.318 8sqk
8dk7 0.227 ----
8hmy 0.267 4v72
8inb 0.204 8iew
8vk7 0.410 ----
---- 0.000 ----
3jcd 0.351 7a18
4v8p 0.359 6hhq
4v95 0.342 4v9i
5lza 0.317 8v03
5lzf 0.317 5lze
5lzs 0.211 5iqr
5mlc 0.404 6zdq
5zet 0.409 4v85
6dnc 0.302 ----
6ogg 0.277 8bgu
6xu7 0.364 6xu8
6zvk 0.345 8d2l
7mt3 0.305 ----
7pkt 0.420 2xxa
9hqv 0.361 6xir
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3k49 0.249 ----
4v6i 0.342 5myj
4v8m 0.377 4v7i
4v8q 0.298 4v8x
5e7k 0.329 8qg0
5kpv 0.386 7jsw
6ip5 0.236 6ip6
6o8x 0.299 6ip6
6oxi 0.316 ----
6q97 0.366 6enf
6t59 0.291 ----
7kwg 0.402 5lzd
7nqh 0.301 7mt7
7pak 0.268 7pjz
7xui 0.373 8ffy
8z0l 0.378 8dfv
9buu 0.252 9but
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
4rqf 0.338 7s0s
4v7j 0.250 4v8q
4wsd 0.336 7v59
5mc6 0.391 6n8k
5u4i 0.329 6osq
5u4i 0.357 9ggr
6b4v 0.315 7s1j
6spf 0.374 4wfn
6xu7 0.352 9izr
7b9v 0.367 8z9c
7nhl 0.303 8uu5
7pat 0.273 ----
8am9 0.297 ----
8dfo 0.386 4v6z
8ipb 0.202 8jiv
8pv4 0.391 6xzb
8wfx 0.317 8k27
9qt5 0.350 6boh
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1vfg 0.366 9bss
3iwn 0.370 6qt0
4v4g 0.382 7q4k
4v4i 0.369 8kag
4v4p 0.444 7jl2
4v8x 0.242 4v9q
5imr 0.411 5w6v
5lzd 0.357 5njt
6c4i 0.364 5lzd
6cfj 0.310 8uvs
6gsj 0.321 6gsk
6q97 0.305 8vs9
6wd2 0.208 ----
6xhw 0.381 8vtx
6xu7 0.409 7sa4
7a18 0.279 7ttw
7abi 0.280 9i05
7pao 0.246 7paq
7qvp 0.269 9o3j
7s7c 0.304 9bus
7v6c 0.347 ----
8zfi 0.302 7piq
9but 0.276 9buu
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3j9z 0.403 8utj
4p3e 0.388 3g8t
4p6f 0.208 6oj2
4v5j 0.346 4wqf
4v6q 0.266 4v6s
4wsd 0.332 4wt1
5d8b 0.337 7tor
5mmm 0.349 6hd7
5mre 0.432 3uzs
6boh 0.388 4v7l
6jdv 0.247 6je4
6osk 0.404 7jqq
6qcs 0.224 ----
6v5c 0.414 8bsj
6w6l 0.215 ----
6ywy 0.360 8g7q
6z6n 0.383 7qvp
7k9e 0.299 ----
7ph9 0.363 8inb
7waz 0.418 8omr
8acp 0.240 7xue
8rxh 0.272 4v9q
8scb 0.283 ----
8y6o 0.230 6id1
8zej 0.412 ----
9e7d 0.441 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3j77 0.311 7ls2
3jbu 0.335 7paj
4v63 0.413 4tue
4v6o 0.324 4v6q
5ot7 0.314 4v8j
5vt0 0.398 7vtn
6t2c 0.379 4ioa
7msc 0.413 3lwq
7mt2 0.342 7kgb
7rr5 0.216 9b0q
7sbb 0.359 7jsw
7st7 0.379 ----
8eey 0.261 ----
8jy0 0.203 5fj4
8rpy 0.241 8bh4
9bs0 0.302 9bs6
9e7e 0.364 9b0o
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2r93 0.388 9cf3
3iab 0.351 9i05
3jce 0.379 8rdv
3wqy 0.299 8fom
4v4p 0.406 4v7l
4v7i 0.356 4v69
4v9d 0.329 6wru
5vvs 0.378 7uzy
6b4v 0.375 ----
6htq 0.411 7f36
6o9k 0.350 6by1
6ogf 0.384 4v4p
6osk 0.345 8c90
6ri5 0.267 6n8k
6swc 0.310 5ool
6ztl 0.314 8utj
7a5j 0.302 7a5i
7mdz 0.266 7ope
7ozs 0.285 6xu7
7pic 0.322 ----
7pjw 0.382 6zj3
7uo0 0.376 9lpc
7vyx 0.316 8g61
7xc7 0.397 7pal
7xss 0.349 ----
8g7r 0.261 7ls2
8y6o 0.376 6by1
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2hgh 0.349 ----
2v3c 0.462 ----
3j16 0.335 8vm9
4v4p 0.365 ----
4v4p 0.400 8y36
4v6i 0.413 7vyx
4v6x 0.379 6c5l
4v87 0.255 4v8b
4v8m 0.413 ----
4v91 0.419 8ubb
5wfs 0.392 8g6y
5wfs 0.342 7as9
6gsk 0.248 6gsj
6nwy 0.388 8v9k
6r7q 0.241 ----
7pio 0.252 8rwg
7way 0.266 6ny2
8uzg 0.348 8ip8
8w2n 0.347 6enf
8zp7 0.238 8zp9
9bdd 0.371 ----
9e7d 0.343 4rqe
9j1m 0.411 4wzj
9nl5 0.285 6oli
9u48 0.348 6wdg
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2c4q 0.421 5wdt
3nvk 0.353 7po4
4v4p 0.379 ----
4v5s 0.257 ----
4v65 0.403 ----
4v8q 0.306 4v5s
5aj0 0.358 ----
5imr 0.402 4v8m
5j30 0.379 ----
5kpw 0.325 7pi8
5lmt 0.353 5lmv
5nco 0.268 ----
5wfs 0.279 7q0j
6gq1 0.235 6olf
6nd4 0.419 ----
6og7 0.361 7jt3
6oli 0.302 ----
6wda 0.262 ----
6wdj 0.285 ----
6ztm 0.432 ----
7pha 0.402 ----
7ryg 0.288 7ryf
7st6 0.397 7lv0
7uqz 0.325 7uqb
8c8z 0.259 ----
8c94 0.209 8c90
8e8m 0.310 5lzd
8hhl 0.244 8hhm
8tpu 0.368 8ywh
8z4j 0.392 8xi2
9i05 0.376 ----
9k3u 0.312 9lxn
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
2dr2 0.377 2ake
2zjr 0.212 2zjq
2zni 0.450 ----
3dh3 0.445 ----
4v4p 0.409 9b0o
4v4z 0.323 4v4x
4v7z 0.416 6t7i
4v9l 0.317 4v9m
4wro 0.371 5j4d
5dge 0.340 6hhq
5e7k 0.360 5e81
6d90 0.425 5uyq
6gzz 0.403 1b23
6id0 0.323 ----
6ip8 0.272 9j9h
6o97 0.278 6uo1
6oli 0.342 6ole
6zqf 0.434 8dg5
7dvq 0.331 7y82
7n2v 0.301 7n2c
7sso 0.416 2xkv
8cg8 0.242 ----
8g6w 0.269 6y4b
8r8m 0.297 ----
8snx 0.371 3ivk
8t78 0.275 7s4v
8wr4 0.392 9cew
9cf0 0.327 9m86
9d0g 0.228 8vtx
9g6k 0.372 8xyc
9g9h 0.276 9g9d
9gy4 0.434 9ggr
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1gax 0.337 1ivs
1ysh 0.378 1g1x
2jq7 0.370 ----
3cul 0.201 3cun
3g8t 0.266 ----
3hl2 0.429 7p6z
3jbv 0.420 4v5j
3jcs 0.366 5jvh
3pip 0.341 ----
4io9 0.285 4ioa
4tzw 0.256 4tzv
4v5e 0.344 ----
4v6s 0.343 7k53
4v8c 0.208 6gsl
4v8m 0.397 9hqv
5imq 0.437 8pjj
5jus 0.362 5jup
6bsh 0.349 6ny2
6g90 0.400 4v7h
6k0b 0.339 ----
6ne0 0.321 7eqg
6wd0 0.223 6wde
6y0g 0.299 9evs
6y2l 0.293 7qvp
7jt3 0.407 7too
7oi6 0.423 ----
7old 0.424 3cul
7pic 0.374 6ff7
7uph 0.411 7uoe
7zjw 0.348 8vvp
8bsj 0.334 8btr
8d97 0.351 8y6o
8fl0 0.241 ----
8hl2 0.289 7ryh
8hl4 0.355 8i0r
8rri 0.287 ----
8rxh 0.235 8a98
8vio 0.319 ----
8vup 0.355 8bsj
9ar7 0.270 ----
9l6y 0.268 5npm
9o3i 0.296 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
1eiy 0.363 7lh5
1ser 0.274 9qrp
2om7 0.400 ----
3amu 0.340 3amt
3jbu 0.294 3jbv
3jcn 0.430 ----
3pip 0.413 ----
4kr7 0.427 5mc6
4lfz 0.340 4l71
4v5k 0.364 4v9m
4v5s 0.229 ----
4v6q 0.310 4v6s
4v9c 0.412 6xu8
4v9l 0.257 4v9m
4wj3 0.238 7top
5gm6 0.421 9i05
5jvh 0.370 9nl7
5lmt 0.319 5lmr
5tcu 0.390 4w90
5wti 0.374 6wdf
6d90 0.331 8g7u
6g3b 0.350 7ssn
6m62 0.415 6lu8
6mwn 0.349 5zwm
6q9a 0.337 ----
6qnr 0.361 ----
6w6l 0.378 6p5n
6wd7 0.319 4v9n
6wdf 0.391 6wdg
7k52 0.374 9dtt
7pan 0.422 ----
7sso 0.341 9n2b
8bhj 0.429 8vft
8iss 0.360 ----
8vvq 0.349 ----
9ash 0.282 ----
9l5s 0.201 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
---- 0.000 ----
3al0 0.261 2cv1
3deg 0.436 8d9i
3jbp 0.340 5nrl
3w1k 0.380 3w3s
4tzz 0.336 8ywh
4v75 0.403 7sba
4v8m 0.454 7a5k
4v9m 0.316 4v9l
4wt1 0.357 6gsm
5el6 0.310 5el5
5el7 0.299 5e81
5imr 0.337 4eya
5l3p 0.327 ----
5lmr 0.399 8vsa
5mqf 0.359 4uje
5nco 0.344 3jbn
5t2a 0.303 ----
5tgm 0.402 4u6f
5y58 0.321 9hqv
6i7o 0.343 7zw0
6ifr 0.253 6ifu
6j6q 0.356 ----
6om7 0.400 8ujj
6t0r 0.202 ----
6wqn 0.366 6ifu
6ydw 0.358 8ptz
6ztl 0.379 7nrd
7m5o 0.248 9kln
7n31 0.359 8hkz
7qgg 0.359 6vrc
7v08 0.274 7qws
7v94 0.380 6r84
7xlt 0.413 7bl5
7y83 0.315 8d9f
8b9k 0.445 6i7o
