#origin #prim-ind #is-repl #prim-origin #prim-RMSD #ext-ind #ext-origin #ext-RMSD
2a9x 1685 0 9e7d 2.233   27 1biv 1.355
2a9x 1233 0 9l5r 1.836    0 ---- -1
2ake  973 0 7xue 2.091   28 2dr2 1.225
2azx  723 0 1n77 1.683   29 1exd 1.355
2azx 1731 0 9gft 1.623    0 ---- -1
2b6g  511 0 ---- 1.581   30 2ese 1.337
2bx2   54 0 5wfs 1.350    0 ---- -1
2c06 1901 0 ---- 2.060    0 ---- -1
2c06  507 0 ---- 2.028    0 ---- -1
2c4r 1054 0 ---- 2.146    0 ---- -1
2cjk  290 0 6wqn 1.824    0 ---- -1
2cjk  826 0 7ls1 1.853    0 ---- -1
2cjk 1694 0 9fia 1.762    0 ---- -1
2czj 1238 0 ---- 1.912   31 2ms0 1.509
2czj  507 0 ---- 1.785   32 1p6v 1.024
2d6f 1241 0 ---- 1.825    0 ---- -1
2der 1710 0 9g6k 1.395   33 7jqq 1.163
2deu 1535 0 7jt3 1.992    0 ---- -1
2dr2  973 0 7xue 2.021   34 2ake 1.225
2e9r  182 0 9i05 1.079    0 ---- -1
2ese  511 0 ---- 1.473   35 2b6g 1.337
2fk6 1610 0 8h0i 2.233    0 ---- -1
2fk6 1780 0 ---- 1.431    0 ---- -1
2fy1  935 0 6nu3 1.969    0 ---- -1
2gje 1187 0 7uoe 1.574    0 ---- -1
2go5  779 0 ---- 1.209   36 8jtr 1.050
2ihx  811 0 5mlc 2.681   37 7yr6 2.152
2ihx 1840 0 ---- 2.319   38 6tw1 1.913
2iy5  920 0 5jcs 2.052    0 ---- -1
2iy5 1506 0 6xmf 1.584  327 5zam 1.563
2j28 1077 0 2izn 1.251    0 ---- -1
2jq7 1558 0 7pkt 1.331   39 8ost 1.010
2km8 1842 0 ---- 1.207    0 ---- -1
2km8 1774 0 ---- 1.665    0 ---- -1
2km8  896 0 3eph 1.946    0 ---- -1
2l5d  995 0 8rxx 2.102   40 3jbo 1.933
2la5 1116 0 5de5 1.903    0 ---- -1
2la5 1273 0 ---- 2.141    0 ---- -1
2lbs 1680 0 9ces 1.837   41 8ane 1.533
2mf0 1165 0 7abi 1.241    0 ---- -1
2mf0  891 0 1lng 2.213   42 2mfh 1.503
2mf1 1636 0 8ro0 1.179    0 ---- -1
2mf1 1242 0 ---- 1.594    0 ---- -1
2mgz 1327 0 2err 1.052    0 ---- -1
2mgz 1778 0 ---- 2.316   43 6gov 1.834
2mqo  532 0 ---- 1.693  410 2rqc 1.634
2mqo 1360 0 3u56 1.272    0 ---- -1
2mqp 1402 0 5dfe 1.978   44 7vrl 1.645
2mqp  655 0 ---- 1.853    0 ---- -1
2mqq 1590 0 8asd 1.754   45 6gx6 1.487
2mqq  701 0 9i05 1.806   46 7pkt 1.427
2mqq 1876 0 ---- 1.901   47 8vvq 1.765
2mqq  606 0 2nz4 2.000   48 4v8m 1.767
2ms0 1166 0 7azo 1.840   49 8zej 1.657
2ms0 1684 0 9e0n 1.882   50 5lzb 1.430
2ms0  274 0 5jvg 1.800   51 2ms1 1.177
2ms1 1113 0 5amq 2.153   52 8zgy 1.875
2ms1 1238 0 ---- 1.510   31 2ms0 1.177
2n7c 1868 0 ---- 1.808   53 2mf0 1.671
2n8l  450 0 6qzp 1.830   54 5aa0 1.600
2n8l 1819 0 ---- 1.957   55 9g6k 1.744
2nr0  120 0 1eiy 1.032    0 ---- -1
2nr0  630 0 7ki3 1.108    0 ---- -1
2nr0  110 0 ---- 1.158    0 ---- -1
2nr0 1114 0 5ccb 1.295    0 ---- -1
2nr0  224 0 9g9h 1.554    0 ---- -1
2nre 1103 0 4v87 1.335   56 2nr0 1.119
2nre 1090 0 4jxx 1.631   57 4v7d 1.488
2nue  726 0 2nz4 1.472   58 9g6k 1.336
2nz4  837 0 7u0h 1.462    0 ---- -1
2om7  617 0 6i7o 1.546    0 ---- -1
2om7  850 0 8r8m 1.007    0 ---- -1
2om7 1078 0 2nr0 1.683    0 ---- -1
2om7 1505 0 6xmf 1.707   59 6xmg 1.513
2om7 1532 0 7jqq 1.247    0 ---- -1
2om7  671 0 3u56 1.980    0 ---- -1
2om7  800 0 3u56 1.228    0 ---- -1
2om7  564 0 9j8p 1.847   60 6ysr 1.711
2ozb  667 0 2v3c 1.293    0 ---- -1
2qux  885 0 ---- 1.304    0 ---- -1
2qux  364 0 ---- 1.684    0 ---- -1
2rqc  532 0 ---- 1.678   61 7yr7 1.535
2rqc  921 0 5jcs 1.400   62 5aka 1.260
2rs2  819 0 6om7 1.339    0 ---- -1
2ru3 1846 0 ---- 1.625    0 ---- -1
2ru3 1127 0 5o1z 1.116    0 ---- -1
2w2h 1647 0 8uiw 2.239   63 7t1o 1.952
2x7n  103 0 8zhc 1.143    0 ---- -1
2xkv  742 0 6boh 1.302    0 ---- -1
2xkv  564 0 9j8p 1.135    0 ---- -1
2zh4  988 0 8in8 2.342    0 ---- -1
2zni 1020 0 ---- 1.552    0 ---- -1
2zzm 1359 0 3ts0 2.181    0 ---- -1
2zzn  896 0 3eph 1.704    0 ---- -1
3a2k 1600 0 8dej 1.854    0 ---- -1
3adb  893 0 2c50 2.090   64 9fia 1.798
3adc  608 0 3adb 1.425    0 ---- -1
3add  948 0 6zj3 1.468    0 ---- -1
3am1  878 0 ---- 2.542   65 9i05 2.147
3avy 1327 0 2err 2.023    0 ---- -1
3b0v  631 0 7n1p 1.171    0 ---- -1
3bo0 1059 0 ---- 1.156    0 ---- -1
3bo0 1699 0 9g6k 2.062    0 ---- -1
3bsb  890 0 ---- 1.440   66 3bsx 1.256
3bsx  890 0 ---- 1.643   67 3bsb 1.256
3deg  749 0 6xyw 1.247    0 ---- -1
3dh3 1467 0 6las 1.833   68 7oh3 1.626
3dkn 1297 0 ---- 1.853    0 ---- -1
3egz 1618 0 8hmy 2.144   69 7b9v 1.848
3egz  656 0 ---- 1.140    0 ---- -1
3foz  757 0 8hl2 1.292    0 ---- -1
3foz  757 0 8hl2 1.555   70 7yr7 1.424
3g8t  470 0 6az3 2.347   71 4v6p 2.070
3g9c  794 0 2nz4 1.499    0 ---- -1
3gtg  442 0 3gtj 1.312    0 ---- -1
3iab 1173 0 7oea 1.653    0 ---- -1
3iab  571 0 ---- 1.446    0 ---- -1
3iab  793 0 2nz4 2.012   72 3ts2 1.848
3iab  873 0 ---- 1.554   73 6lt7 1.327
3iab  972 0 7xue 2.354   74 4pjo 2.195
3irw 1150 0 6q97 1.157    0 ---- -1
3ivk 1082 0 3hhn 1.310    0 ---- -1
3ivk 1823 0 ---- 2.082   75 1sm1 1.947
3iwn  856 0 8y07 1.958   76 5jcs 1.781
3iwn  869 0 ---- 2.205  380 2qux 2.127
3izz 1758 0 ---- 1.652    0 ---- -1
3izz 1586 0 7zol 1.635   77 9g6k 1.340
3j06  899 0 3hhn 1.981    0 ---- -1
3j0l 1085 0 3jbp 1.823    0 ---- -1
3j0l  352 0 6zj3 1.367    0 ---- -1
3j0q  901 0 3j45 1.988   78 6wdg 1.862
3j16 1115 0 5ddo 1.125    0 ---- -1
3j16 1109 0 4wqr 1.726    0 ---- -1
3j16  438 0 ---- 1.171    0 ---- -1
3j16 1782 0 ---- 1.601    0 ---- -1
3j16  147 0 6sj6 1.244   79 7pam 1.142
3j3v 1560 0 7qtt 2.153   80 7oig 1.700
3j45 1716 0 9g6k 2.044   81 3j46 1.342
3j46 1716 0 9g6k 2.013   82 3j45 1.342
3j46 1411 0 5k0y 2.447   83 6ogi 2.078
3j46  566 0 ---- 1.123    0 ---- -1
3j46  837 0 7u0h 2.327   84 2nz4 1.601
3j5s  722 0 1j2b 1.255    0 ---- -1
3j5s  758 0 8ova 1.919   85 9i05 1.401
3j5y 1757 0 ---- 1.621    0 ---- -1
3j5y 1005 0 9cf0 1.390    0 ---- -1
3j78  586 0 6wdi 1.307    0 ---- -1
3j7r  453 0 7zrs 1.073    0 ---- -1
3j7r  335 0 7ls1 1.330    0 ---- -1
3j81 1351 0 3jap 1.248    0 ---- -1
3j8g  612 0 4v6m 1.037    0 ---- -1
3j9z 1150 0 6q97 1.344    0 ---- -1
3ja1 1477 0 6otr 2.190    0 ---- -1
3ja1 1846 0 ---- 2.384   86 4v6q 1.884
3ja1 1188 0 7v01 2.168    0 ---- -1
3ja1 1432 0 5vzl 2.640   87 6dcl 2.081
3ja1 1738 0 9i05 1.406    0 ---- -1
3ja1 1394 0 4w29 1.575   88 5tcu 1.201
3ja1 1464 0 6iv8 2.169   89 6zvk 2.064
3ja1  839 0 7zrz 1.252    0 ---- -1
3ja1  944 0 6sv4 1.555    0 ---- -1
3jb9 1292 0 ---- 2.038   90 6ztj 1.617
3jb9 1596 0 8cti 2.311    0 ---- -1
3jb9  429 0 4v7z 1.278    0 ---- -1
3jb9 1769 0 ---- 2.296    0 ---- -1
3jb9  754 0 7pkt 1.649   91 8yh9 1.540
3jb9 1280 0 ---- 1.280    0 ---- -1
3jbo  537 0 ---- 1.278    0 ---- -1
3jbo  569 0 ---- 1.542    0 ---- -1
3jbv 1153 0 6sv4 1.246    0 ---- -1
3jcd  433 0 7cpj 1.423    0 ---- -1
3jcd 1635 0 8rao 1.397    0 ---- -1
3jcd 1780 0 ---- 1.681   57 4v7d 1.263
3jcd  473 0 6wd5 1.285    0 ---- -1
3jce  987 0 8hl4 1.302    0 ---- -1
3jce  473 0 6wd5 1.307  153 3jcd 1.257
3jce  794 0 2nz4 1.466    0 ---- -1
3jcm  659 0 ---- 1.311    0 ---- -1
3jcs  510 0 ---- 1.383   92 9g6k 1.149
3jcs 1885 0 ---- 1.686   93 9hqv 1.061
3jcs 1065 0 ---- 1.705    0 ---- -1
3jcs 1267 0 ---- 1.844    0 ---- -1
3jcs 1338 0 2zzn 1.246    0 ---- -1
3jcs   71 0 ---- 1.362    0 ---- -1
3jcs 1353 0 3jbu 1.288    0 ---- -1
3k0j  827 0 7nac 1.854  337 1u6p 1.788
3k0j  470 0 6az3 1.113    0 ---- -1
3k0j 1076 0 2go5 1.189   94 9fia 1.065
3k0j 1692 0 9fia 1.562    0 ---- -1
3kna  947 0 6zdq 1.372    0 ---- -1
3lwp 1005 0 9cf0 1.153    0 ---- -1
3mdi  727 0 3adb 1.479    0 ---- -1
3muv  697 0 8jtj 1.342    0 ---- -1
3p6y 1138 0 6gz3 1.987   95 4qqb 1.887
3q1r 1262 0 ---- 2.020    0 ---- -1
3qjl 1722 0 9g6k 1.859    0 ---- -1
3qsy 1684 0 9e0n 1.528    0 ---- -1
3qsy 1268 0 ---- 2.045    0 ---- -1
3qsy 1289 0 ---- 1.611    0 ---- -1
3qsy 1184 0 7st7 1.489    0 ---- -1
3qsy 1896 0 ---- 1.807    0 ---- -1
3qsy 1231 0 9hch 2.112   96 3add 1.949
3rw6 1452 0 6g90 1.489    0 ---- -1
3siu 1594 0 8cbm 2.153    0 ---- -1
3siu  611 0 3wqy 1.732    0 ---- -1
3siv 1606 0 8g5y 1.502   97 9hqv 1.300
3siv 1255 0 ---- 1.792   98 7pkt 1.524
3sn2 1302 0 ---- 2.345   99 9hqv 1.787
3ts2 1359 0 3ts0 1.168    0 ---- -1
3ts2 1843 0 ---- 1.343    0 ---- -1
3ud4  670 0 3mut 2.046    0 ---- -1
3uzs  257 0 9i05 1.179    0 ---- -1
3uzs  327 0 6wdd 1.805    0 ---- -1
3v74  921 0 5jcs 1.389  578 3j16 1.311
3v7e  365 0 6db9 1.168    0 ---- -1
3w1k 1787 0 ---- 2.503  100 3j46 2.015
3w3s 1732 0 9gft 1.589  101 8h6e 1.226
3wfs 1166 0 7azo 1.214    0 ---- -1
3wqy  774 0 9klq 1.854  102 3wqz 1.076
3wqz  774 0 9klq 1.897  103 3wqy 1.076
3wzi 1799 0 ---- 2.226    0 ---- -1
3zn8 1334 0 2xxa 1.298  104 6wb1 1.136
484d 1809 0 ---- 1.841    0 ---- -1
4ato 1725 0 9g6k 2.138  105 9hqv 1.322
4bs2  636 0 8br8 1.861  106 5vzl 1.713
4bs2 1590 0 8asd 1.890  107 2mqq 1.497
4bs2 1171 0 7nww 1.709    0 ---- -1
4by9  708 0 4wzj 1.736    0 ---- -1
4c7o  648 0 ---- 1.393  108 5nco 1.078
4cio 1113 0 5amq 2.269    0 ---- -1
4cio 1127 0 5o1z 1.160    0 ---- -1
4csf 1735 0 9hn7 1.249    0 ---- -1
4csu  910 0 4v6n 1.406    0 ---- -1
4cxh  247 0 7btb 1.363    0 ---- -1
4erd 1251 0 ---- 1.019    0 ---- -1
4gcw 1618 0 8hmy 1.440    0 ---- -1
4gcw 1382 0 4v65 1.206    0 ---- -1
4kr6 1532 0 7jqq 1.795  109 2om7 1.657
4kr6 1707 0 9g6k 1.416    0 ---- -1
4kr6 1576 0 7vsj 2.125    0 ---- -1
4kr7 1180 0 7pkt 2.386  110 4kr9 1.044
4kr7 1198 0 8c6j 2.218  111 7vw3 2.021
4kr9 1180 0 7pkt 2.230  112 4kr7 1.044
4kzz  300 0 6wdj 1.215  113 4v6n 1.038
4l8h  710 0 ---- 1.351  114 7yr7 1.224
4l8h  779 0 ---- 1.098    0 ---- -1
4lgt 1336 0 2zm5 1.858   68 7oh3 1.430
4o26  352 0 6zj3 1.525    0 ---- -1
4p3e  345 0 ---- 1.485  115 6rh3 1.230
4pdb  352 0 6zj3 1.466    0 ---- -1
4pjo  897 0 3epl 2.019  116 5mc6 1.809
4pjo  992 0 8qhu 1.963  117 8ovj 1.841
4pjo  882 0 ---- 1.561  118 9l5t 1.233
4pkd  722 0 1j2b 1.687    0 ---- -1
4pkd  412 0 3mxh 1.549    0 ---- -1
4pmi 1827 0 ---- 1.271  119 2j28 1.170
4qqb 1809 0 ---- 1.654    0 ---- -1
4qqb 1079 0 3am1 1.824    0 ---- -1
4qqb 1416 0 5nd8 1.498    0 ---- -1
4rdx 1185 0 7syx 1.685    0 ---- -1
4rmo 1819 0 ---- 1.337  120 8znr 1.089
4rmo 1662 0 8ydb 1.343    0 ---- -1
4ug0   77 0 4v7h 1.326    0 ---- -1
4uje 1617 0 8hl5 1.809    0 ---- -1
4v3p  736 0 5gak 1.442  121 4v6i 1.057
4v3p   71 0 ---- 1.270    0 ---- -1
4v3p  103 0 8zhc 1.200    0 ---- -1
4v4g 1410 0 5imq 1.652    0 ---- -1
4v4g 1238 0 ---- 1.740    0 ---- -1
4v4g  595 0 8fvy 1.238    0 ---- -1
4v4g 1494 0 6v5b 1.271    0 ---- -1
4v4g  135 0 5d8b 1.545    0 ---- -1
4v4g 1518 0 7abf 1.546    0 ---- -1
4v4i  333 0 6orl 1.911  122 4v4j 1.208
4v4j  141 0 6by1 1.371  123 4v4i 1.208
4v4j  686 0 6wd1 1.050    0 ---- -1
4v4j  504 0 8w2n 1.316    0 ---- -1
4v4p 1328 0 2go5 1.593  124 1kog 1.035
4v4p  978 0 8bsj 1.491    0 ---- -1
4v4p 1816 0 ---- 1.968    0 ---- -1
4v4y 1096 0 4v4x 1.223    0 ---- -1
4v4z 1244 0 ---- 1.571  492 1y69 1.531
4v5j 1184 0 7st7 1.168    0 ---- -1
4v5j  517 0 4v5e 1.214    0 ---- -1
4v5k  269 0 9bdl 1.220    0 ---- -1
4v5k 1866 0 ---- 2.374  125 5m1j 2.109
4v61 1539 0 7mkn 1.260    0 ---- -1
4v61  869 0 ---- 1.987  126 7ohq 1.584
4v61 1438 0 5xy3 1.157   59 6xmg 1.016
4v61  811 0 5mlc 1.491    0 ---- -1
4v61 1656 0 8vr4 1.744  162 6wb0 1.686
4v61  534 0 ---- 1.139    0 ---- -1
4v65  145 0 4w29 1.022    0 ---- -1
4v69  955 0 7paj 1.449  127 7pai 1.201
4v6f  642 0 9d7t 1.337    0 ---- -1
4v6f  735 0 4wqr 1.567    0 ---- -1
4v6f  587 0 6wlh 1.387    0 ---- -1
4v6i  197 0 7jsz 1.348  128 4v3p 1.057
4v6i 1033 0 ---- 1.240    0 ---- -1
4v6k  479 0 ---- 1.595  129 4v6l 1.259
4v6k 1532 0 7jqq 1.377    0 ---- -1
4v6l  430 0 4v9j 1.610  130 4v6k 1.259
4v6n  636 0 8br8 1.939  131 4v6s 1.078
4v6n  300 0 6wdj 1.309  132 4kzz 1.038
4v6n 1386 0 4v6s 1.163    0 ---- -1
4v6o 1039 0 ---- 2.317    0 ---- -1
4v6o 1742 0 9l5r 1.823  133 8sh5 1.689
4v6o 1002 0 8yhd 1.773    0 ---- -1
4v6o 1640 0 8ro0 2.385  134 8zty 2.283
4v6o 1485 0 6sj6 2.297    0 ---- -1
4v6o  479 0 ---- 2.468  135 4v73 1.604
4v6p  793 0 2nz4 2.095    0 ---- -1
4v6p 1175 0 7orj 2.459    0 ---- -1
4v6p  247 0 7btb 1.926    0 ---- -1
4v6p 1627 0 8ova 2.235    0 ---- -1
4v6p 1335 0 2yjy 1.452    0 ---- -1
4v6q 1424 0 5t7v 2.368    0 ---- -1
4v6q  654 0 ---- 1.816    0 ---- -1
4v6q 1800 0 ---- 1.937    0 ---- -1
4v6q 1628 0 8pfj 2.068    0 ---- -1
4v6q  209 0 ---- 1.133    0 ---- -1
4v6q 1464 0 6iv8 2.478    0 ---- -1
4v6r 1346 0 3j7r 2.026  136 8p4b 1.912
4v6r 1384 0 4v6n 2.634  137 6b47 2.458
4v6r 1385 0 4v6n 2.241  138 8t7s 1.730
4v6r 1284 0 ---- 2.114  139 6zmo 1.970
4v6r  873 0 ---- 2.031  140 7pd3 1.929
4v6r  910 0 4v6n 1.060    0 ---- -1
4v6s  342 0 ---- 1.951  141 4v6n 1.078
4v6u 1854 0 ---- 1.030    0 ---- -1
4v6u  236 0 7pia 1.442  142 9fia 1.203
4v6v  910 0 4v6n 1.578    0 ---- -1
4v6v  774 0 9klq 1.573  143 8vz6 1.305
4v6v  774 0 9klq 1.602    0 ---- -1
4v6v 1047 0 ---- 1.542    0 ---- -1
4v6v  605 0 2bte 1.886  144 4l8h 1.648
4v6v  789 0 ---- 1.348  340 6xiq 1.305
4v6w 1160 0 6xu6 1.085    0 ---- -1
4v6w 1548 0 7ojl 1.991    0 ---- -1
4v6w  517 0 4v5e 2.380  145 6xu6 1.602
4v6w 1507 0 6xu6 2.002  146 9c75 1.874
4v6y  950 0 7abz 1.471    0 ---- -1
4v6z 1021 0 ---- 1.908  147 4v78 1.682
4v70  910 0 4v6n 1.364    0 ---- -1
4v70  299 0 6om7 1.450    0 ---- -1
4v71  910 0 4v6n 1.477    0 ---- -1
4v71  720 0 1eiy 1.355  148 9hqv 1.174
4v72 1532 0 7jqq 1.535    0 ---- -1
4v73  910 0 4v6n 2.248  149 4v6o 1.604
4v75  910 0 4v6n 1.538    0 ---- -1
4v75  310 0 8ydb 1.501    0 ---- -1
4v75  581 0 6ify 1.355    0 ---- -1
4v76 1806 0 ---- 2.210  147 4v78 2.049
4v76 1635 0 8rao 1.214    0 ---- -1
4v76   24 0 9mor 1.199    0 ---- -1
4v77  910 0 4v6n 1.502    0 ---- -1
4v78  896 0 3eph 1.950  150 8y03 1.597
4v78 1764 0 ---- 1.526  151 5ot7 1.358
4v78  158 0 8qpa 1.190    0 ---- -1
4v78  415 0 5zam 1.266    0 ---- -1
4v79  700 0 8s35 1.748    0 ---- -1
4v79  302 0 ---- 1.423    0 ---- -1
4v7a  181 0 4v74 1.537  157 4v6y 1.461
4v7c  773 0 9k1r 1.048    0 ---- -1
4v7d  908 0 4v5j 1.039    0 ---- -1
4v7d 1705 0 9g6k 1.482  152 4v7c 1.262
4v7d 1780 0 ---- 1.344    0 ---- -1
4v7d 1108 0 4woi 1.439  153 3jcd 1.232
4v7e 1853 0 ---- 2.585  149 4v6o 2.165
4v7h 1176 0 7pah 1.254    0 ---- -1
4v7h  261 0 2jq7 1.286    0 ---- -1
4v7h 1793 0 ---- 1.427    0 ---- -1
4v7h  178 0 6m62 1.455    0 ---- -1
4v7i  462 0 4v69 1.265    0 ---- -1
4v7i  183 0 4v7a 1.061    0 ---- -1
4v7k 1263 0 ---- 2.030    0 ---- -1
4v7k 1698 0 9g6k 1.960  272 9hqv 1.938
4v7l  664 0 1qtq 1.240    0 ---- -1
4v7l  493 0 1euy 1.585  154 5uyn 1.434
4v7l 1008 0 9fpy 1.736  155 4v7m 1.070
4v7m 1008 0 9fpy 1.499  156 4v7l 1.070
4v7r  181 0 4v74 1.933  157 4v6y 1.754
4v7r 1671 0 8zqc 1.654    0 ---- -1
4v7r  101 0 9azn 1.826    0 ---- -1
4v8m 1145 0 6o7k 1.591    0 ---- -1
4v8m  568 0 ---- 2.327  158 8zfi 1.931
4v8m 1117 0 5dm6 1.222    0 ---- -1
4v8m 1073 0 1etf 1.335    0 ---- -1
4v8m 1582 0 7zew 2.675  159 9i05 2.225
4v8m  996 0 8t2a 2.033  160 8t29 1.751
4v8m  606 0 2nz4 2.236  161 2mqq 1.767
4v8m 1757 0 ---- 1.629  162 6wb0 1.477
4v8m  692 0 7way 1.882    0 ---- -1
4v8m 1732 0 9gft 1.961  163 3w3s 1.724
4v8m 1370 0 4pjo 2.067  164 6az3 1.762
4v8m  772 0 9izp 1.384  165 1s03 1.155
4v8n 1690 0 9fi8 2.116  166 7ase 1.745
4v8p 1710 0 9g6k 1.208    0 ---- -1
4v8p 1662 0 8ydb 1.616    0 ---- -1
4v8p  586 0 6wdi 1.845  167 5u9g 1.606
4v8x 1463 0 6ip5 1.889  168 7o81 1.750
4v8y  650 0 ---- 1.292    0 ---- -1
4v8y  652 0 ---- 1.378    0 ---- -1
4v8z  137 0 4v72 1.219    0 ---- -1
4v9b 1104 0 4v87 1.522    0 ---- -1
4v9c 1636 0 8ro0 1.482    0 ---- -1
4v9i 1672 0 8zyc 2.086    0 ---- -1
4v9i 1657 0 8vs9 1.690    0 ---- -1
4v9j 1633 0 8qpp 1.244  169 4w29 1.108
4w29  430 0 4v9j 1.454  466 5imr 1.377
4w29  869 0 ---- 1.896  170 5zwm 1.569
4w29 1834 0 ---- 2.290  171 8p4f 1.805
4w29 1462 0 6id1 1.251    0 ---- -1
4w29 1305 0 ---- 1.176  587 4v9j 1.108
4w90  948 0 6zj3 1.196    0 ---- -1
4wce  709 0 ---- 1.018    0 ---- -1
4wj3 1544 0 7nso 1.726    0 ---- -1
4woi 1863 0 ---- 1.688  113 4v6n 1.524
4wq1  973 0 7xue 1.683    0 ---- -1
4wqr  549 0 6ole 1.155    0 ---- -1
4wqs 1801 0 ---- 1.324    0 ---- -1
4wro  731 0 4v6f 1.290    0 ---- -1
4wsm 1011 0 9kln 1.688  172 6d9j 1.084
4wsm 1596 0 8cti 2.560  173 6ha8 2.201
4wsm  338 0 2oj3 1.326    0 ---- -1
4wsm 1890 0 ---- 1.930    0 ---- -1
4wsm 1625 0 8ki7 2.120    0 ---- -1
4wsm  338 0 2oj3 1.485    0 ---- -1
4wt1 1290 0 ---- 1.167    0 ---- -1
4wt1 1738 0 9i05 1.416    0 ---- -1
4wzm 1738 0 9i05 1.066    0 ---- -1
4wzo 1703 0 9g6k 2.028    0 ---- -1
4x2b 1775 0 ---- 1.950    0 ---- -1
4yb1  240 0 3muv 1.390    0 ---- -1
4yb1 1201 0 8dg5 1.309  174 7jqq 1.005
4yco 1336 0 2zm5 1.459    0 ---- -1
4yye 1265 0 ---- 1.140    0 ---- -1
4z0c 1333 0 2vod 1.914  175 1xok 1.600
4z7l  745 0 6iv8 1.344    0 ---- -1
5aa0  458 0 8vvq 1.408    0 ---- -1
5ady  560 0 8t5d 1.552  176 6ddg 1.401
5aj0 1290 0 ---- 1.175    0 ---- -1
5aj0 1091 0 4kr3 1.838  177 7d80 1.694
5aj0  835 0 7tr6 1.218    0 ---- -1
5aka 1727 0 9g6k 1.444   59 6xmg 1.173
5bz1  791 0 1y39 1.427   77 9g6k 1.415
5c0w 1154 0 6t0v 1.669  178 8pnq 1.415
5cd1 1809 0 ---- 2.117    0 ---- -1
5dar  265 0 ---- 1.461    0 ---- -1
5ddo  617 0 6i7o 1.131    0 ---- -1
5e08 1436 0 5wty 1.320    0 ---- -1
5e08  283 0 ---- 1.391    0 ---- -1
5e08 1467 0 6las 2.028   46 7pkt 1.567
