#origin #prim-ind #is-repl #prim-origin #prim-RMSD #ext-ind #ext-origin #ext-RMSD
2ct8 2013 0 7lyt 1.749    0 ---- -1
2czj 1697 0 ---- 2.093   29 1u6p 1.763
2czj 2331 0 ---- 1.451   30 4v6y 1.136
2d6f  435 0 9hch 1.379    0 ---- -1
2d6f 1779 0 2km8 1.284  513 9asm 1.219
2der  546 0 7xc7 2.152    0 ---- -1
2deu 1626 0 8fvy 2.418   31 8wkp 1.801
2dr2 2254 0 ---- 2.277   32 2ake 1.021
2dr2 1084 0 ---- 1.976   33 2ake 1.006
2fk6  723 0 ---- 1.531    0 ---- -1
2fk6 1583 0 7nso 1.583    0 ---- -1
2gje 1279 0 5aj0 1.289    0 ---- -1
2gje  879 0 ---- 1.395    0 ---- -1
2go5  571 0 6rj9 1.273    0 ---- -1
2ihx 2235 0 9mtp 2.012    0 ---- -1
2ihx 1716 0 ---- 1.760    0 ---- -1
2ihx 2321 0 ---- 2.318   34 7pkt 1.907
2iy5 1156 0 7m4x 1.295    0 ---- -1
2iy5  375 0 6ysu 1.506  529 6zj3 1.503
2iy5  259 0 ---- 1.401   35 3iwn 1.288
2iy5  285 0 4wqf 2.004   36 8zhb 1.656
2j28 1765 0 1etf 1.916    9 4pmi 1.359
2j28  896 0 4v53 1.105    0 ---- -1
2jq7  553 0 2du3 1.095    0 ---- -1
2jq7 1187 0 8rri 1.019    0 ---- -1
2kdq 2291 0 ---- 1.635    0 ---- -1
2kfy 1254 0 3j45 1.875   37 9fia 1.524
2kg0 1595 0 7pia 2.049   38 9enf 1.818
2kg1 2299 0 ---- 2.047   39 7o1c 1.796
2kh9 1747 0 ---- 1.290    0 ---- -1
2km8 1843 0 4v6z 1.454  306 8opt 1.428
2kxn 2365 0 ---- 2.143    0 ---- -1
2l5d 1062 0 ---- 2.442   40 5t5h 2.047
2la5 2268 0 ---- 1.001    0 ---- -1
2la5 2113 0 8qpk 2.008    0 ---- -1
2la5  680 0 ---- 1.355    0 ---- -1
2la5 1510 0 5de5 1.489    0 ---- -1
2lbs 2303 0 ---- 1.824   41 9i05 1.694
2leb 2315 0 ---- 1.896    0 ---- -1
2lec 2175 0 9ey2 1.996  419 2von 1.962
2li8 1518 0 5gm6 1.808    0 ---- -1
2m8d 2247 0 ---- 2.000  484 3ud4 1.908
2mf0 2186 0 9g6k 2.405   42 6db9 2.247
2mf0 2135 0 8vft 1.080    0 ---- -1
2mf1 1138 0 6ny2 1.564    0 ---- -1
2mgz 1647 0 8psz 2.192    0 ---- -1
2ms0 1518 0 5gm6 1.703    0 ---- -1
2ms0 1686 0 9lpc 1.605    0 ---- -1
2ms0 1722 0 ---- 2.477    0 ---- -1
2ms0 1099 0 3v11 1.616   43 2ms1 1.096
2ms0 2207 0 9g6k 2.284   44 4am3 1.910
2ms0 2167 0 9cer 1.330    0 ---- -1
2ms1 2257 0 ---- 1.664    0 ---- -1
2ms1 1098 0 3lwo 1.581   45 2ms0 1.096
2ms1 1122 0 5tf6 2.697   46 2ms0 2.009
2ms1  882 0 ---- 1.753   47 2ms0 1.602
2n82 1203 0 ---- 1.287    0 ---- -1
2n82 1212 0 ---- 1.600    0 ---- -1
2n82 1427 0 ---- 2.253   48 5lzb 1.860
2n8m  368 0 7szu 1.223    0 ---- -1
2nr0 2019 0 7n31 1.684   49 5uzz 1.329
2nr0   52 0 ---- 1.080    0 ---- -1
2nr0 1451 0 2azx 1.382    0 ---- -1
2nr0 2090 0 8gam 2.371   50 8upr 1.607
2nre 1481 0 4jxx 1.409    0 ---- -1
2om7 1134 0 6gzx 1.214    0 ---- -1
2om7  145 0 2hgh 1.820   51 5ddo 1.210
2om7 1095 0 3deg 1.410    0 ---- -1
2om7  811 0 ---- 1.871  567 9i05 1.847
2om7 2207 0 9g6k 1.976    0 ---- -1
2om7  392 0 6gzx 1.195    0 ---- -1
2om7 1067 0 ---- 1.514    0 ---- -1
2om7  363 0 6zdq 1.448    0 ---- -1
2om7 2223 0 9j8p 1.808    0 ---- -1
2om7  433 0 8fr8 1.198    0 ---- -1
2py9 1313 0 6qik 1.893   52 7sbb 1.484
2qux  878 0 ---- 1.565    0 ---- -1
2rs2 1995 0 7bgd 2.086   53 8zh3 1.961
2v3c 1800 0 3ndb 1.308   54 3izz 1.079
2von 2083 0 8fmw 1.173    0 ---- -1
2w2h 2067 0 7z20 1.258    0 ---- -1
2x7n  145 0 2hgh 1.143    0 ---- -1
2xfm  402 0 ---- 1.757    0 ---- -1
2xkv 1071 0 ---- 1.406   55 3b0v 1.246
2xkv  151 0 ---- 1.112    0 ---- -1
2xxa 1800 0 3ndb 1.184    0 ---- -1
2xxa 2269 0 ---- 1.636    0 ---- -1
2zni 2269 0 ---- 1.662    0 ---- -1
2zni  629 0 ---- 1.193   56 6ywy 1.092
2zzm  563 0 4arc 1.420    0 ---- -1
3a2k 1276 0 4wro 1.481    0 ---- -1
3a2k 2137 0 8wce 1.647    0 ---- -1
3a2k  595 0 7msm 1.254    0 ---- -1
3adb 2013 0 7lyt 2.319   57 8zgy 2.115
3adc  687 0 ---- 1.566    0 ---- -1
3aev 2141 0 8y07 1.407    0 ---- -1
3akz  277 0 9mor 1.015    0 ---- -1
3avx 1779 0 2km8 1.482    0 ---- -1
3avy  632 0 ---- 2.068   58 4erd 1.913
3b0v   88 0 5el4 1.198    0 ---- -1
3bsb  510 0 7zs5 1.061    0 ---- -1
3bsx 1262 0 4rdx 1.215    0 ---- -1
3dkn 1251 0 3cul 1.404    0 ---- -1
3egz  995 0 5xwp 1.598    0 ---- -1
3epl 1461 0 3eph 1.334    0 ---- -1
3g8t 1584 0 7nsq 1.034    0 ---- -1
3g9c 2194 0 9g6k 1.140    0 ---- -1
3hjw 1098 0 3lwo 1.437    0 ---- -1
3hjy  922 0 7pal 1.205    0 ---- -1
3hl2 1528 0 5vt0 1.214  332 8dp3 1.135
3iab 1868 0 5ccb 2.139   59 6zdp 1.896
3iab 2115 0 8qpp 2.009    0 ---- -1
3iab 1764 0 ---- 2.276   60 9fi8 2.159
3icq  735 0 4v8o 1.256    0 ---- -1
3irw  601 0 ---- 1.492   61 3iwn 1.357
3ivk 1462 0 3hhn 1.450    0 ---- -1
3ivk 1463 0 3hhn 1.327    0 ---- -1
3iwn 1254 0 3j45 1.144    0 ---- -1
3iwn  857 0 7xue 1.289    0 ---- -1
3izy 2395 0 ---- 1.433    0 ---- -1
3izy 1283 0 5kpw 1.284  127 5kpx 1.255
3izz 1381 0 9dtr 2.196   62 5lzc 1.783
3izz 1467 0 3j3v 1.672   63 4v61 1.407
3izz 2252 0 ---- 1.069    0 ---- -1
3izz 2253 0 ---- 1.346    0 ---- -1
3izz 2254 0 ---- 1.477    0 ---- -1
3izz 1241 0 1etf 1.308    0 ---- -1
3izz 1134 0 6gzx 1.069    0 ---- -1
3izz 1185 0 8p17 1.183    0 ---- -1
3izz 1933 0 6mwn 1.279   85 8znr 1.238
3j0l 1861 0 4w29 1.389    0 ---- -1
3j0l 1473 0 3jbn 2.559   64 8zty 2.062
3j0l 2195 0 9g6k 1.691   65 9n2b 1.522
3j0q 1483 0 4kze 1.828   66 6spd 1.463
3j0q 1870 0 5e7k 1.707    0 ---- -1
3j16 2004 0 7k52 1.275    0 ---- -1
3j16  151 0 ---- 1.108    0 ---- -1
3j16 2123 0 8rxx 2.270    0 ---- -1
3j3v 1764 0 ---- 1.426    0 ---- -1
3j46 1438 0 ---- 2.115   67 7d80 1.756
3j46  144 0 7xg3 1.358    0 ---- -1
3j46  509 0 6ogg 1.237    0 ---- -1
3j46 2153 0 8zyc 2.254   16 6zdq 2.213
3j46 2204 0 9g6k 2.451    0 ---- -1
3j5s 2190 0 9g6k 1.493    0 ---- -1
3j5s 2397 0 ---- 1.281    0 ---- -1
3j7r  437 0 9fvd 1.082    0 ---- -1
3j7r 1005 0 6ole 1.354    0 ---- -1
3j92 1470 0 3j9z 1.477    0 ---- -1
3j9z  448 0 8fto 1.355    0 ---- -1
3j9z 2028 0 7oj0 1.043    0 ---- -1
3j9z 1978 0 6y57 1.280    0 ---- -1
3j9z  760 0 8yuq 1.248    0 ---- -1
3j9z  668 0 7asn 1.385    0 ---- -1
3j9z  860 0 8bhf 1.340  349 7pan 1.329
3j9z 1842 0 4v6p 1.223    0 ---- -1
3ja1 1569 0 6zqd 2.484   68 8zgr 1.976
3ja1 1967 0 6w1x 2.773   69 4v6q 1.976
3ja1 1775 0 2ake 1.295    0 ---- -1
3ja1 2153 0 8zyc 2.474  585 9g6k 2.441
3ja1 1271 0 4v6n 2.374   70 9g6k 2.129
3ja1 1225 0 ---- 1.464    0 ---- -1
3ja1  595 0 7msm 1.726    0 ---- -1
3ja1 2361 0 ---- 2.001   71 1g70 1.756
3jb9  770 0 ---- 2.298    0 ---- -1
3jb9 2430 0 ---- 1.284    0 ---- -1
3jb9  422 0 1zho 1.750   72 5y88 1.628
3jb9 2269 0 ---- 2.191   73 8gkh 1.613
3jb9 2184 0 9g6k 2.403   74 5t5h 2.026
3jbu 2360 0 ---- 1.281  230 5imq 1.207
3jbu 1690 0 ---- 1.200    0 ---- -1
3jbv  234 0 5lzc 1.193    0 ---- -1
3jcd  414 0 8cd1 1.210    0 ---- -1
3jcd  563 0 4arc 1.659   75 4v7d 1.444
3jce 1686 0 9lpc 1.306    0 ---- -1
3jcm 2309 0 ---- 2.678   76 8r3k 2.240
3jcs  614 0 5t2a 1.105    0 ---- -1
3jcs 2382 0 ---- 2.036    0 ---- -1
3jcs 1089 0 1m5k 1.592  579 9g6k 1.527
3jcs 2393 0 ---- 2.541    0 ---- -1
3jcs 2268 0 ---- 1.784    0 ---- -1
3k0j 2288 0 ---- 2.338   77 8ye9 1.754
3k61  600 0 ---- 1.692    0 ---- -1
3ktw 1951 0 6rie 1.452    0 ---- -1
3ktw 1800 0 3ndb 1.023    0 ---- -1
3moj 1427 0 ---- 1.350    0 ---- -1
3moj 2104 0 8kai 1.454    0 ---- -1
3muv  857 0 7xue 1.410    0 ---- -1
3ndb  292 0 ---- 1.236    0 ---- -1
3nvk 1507 0 4wu1 1.378    0 ---- -1
3nvk  631 0 ---- 1.251    0 ---- -1
3nvk  608 1 6nd4 1.165    0 ---- -1
3q0l 1746 0 ---- 1.529    0 ---- -1
3q1r 1043 0 9azc 2.060   78 7pao 1.917
3qjp 2162 0 9but 2.218   22 1g1x 1.965
3qsy 1060 0 ---- 1.421    0 ---- -1
3qsy 1115 0 4wsd 1.941    0 ---- -1
3qsy 1043 0 9azc 1.930   79 4v5k 1.568
3qsy  324 0 8zhb 1.391    0 ---- -1
3qsy   88 0 5el4 1.221    0 ---- -1
3qsy  260 0 4w29 1.432    0 ---- -1
3qsy 1368 0 8uiz 1.965   80 8fuk 1.473
3qsy 1137 0 6nwy 1.670   81 5l3p 1.518
3qsy 2279 0 ---- 1.921    0 ---- -1
3r2c 1251 0 3cul 1.995   82 5lze 1.680
3r2d 1549 0 6o7k 2.083   83 5o9z 1.967
3rw6 1426 0 ---- 2.210   84 4v9i 1.603
3sn2 1992 0 7abg 1.893    8 1ysh 1.612
3ud4 2274 0 ---- 1.775    0 ---- -1
3v7e 1352 0 8ch6 1.219    0 ---- -1
3v7e 1625 0 8fvy 1.402   85 8znr 1.225
3vjr 1311 0 6pif 1.177    0 ---- -1
3w1k 2325 0 ---- 2.110   86 9fia 1.883
3wc1  953 0 ---- 1.380   87 6k0b 1.209
3zn8 2426 0 ---- 1.306  429 8vm8 1.216
3zn8 2327 0 ---- 1.792  355 7d7v 1.740
4am3  528 0 6vqw 1.794    0 ---- -1
4b8t  512 0 ---- 1.100    0 ---- -1
4bs2 1910 0 5y58 1.239    0 ---- -1
4bs2 2016 0 7msh 1.328    0 ---- -1
4by9 1471 0 3jbn 2.410   88 9hqv 2.086
4by9 2254 0 ---- 2.072   89 9hqv 1.944
4by9 1712 0 ---- 1.160    0 ---- -1
4by9  546 0 7xc7 2.366   90 8q7n 2.180
4cio 2330 0 ---- 1.653    0 ---- -1
4cxh  145 0 2hgh 1.320   91 2x7n 1.177
4erd  632 0 ---- 1.512    0 ---- -1
4gcw   96 0 2du3 1.409    0 ---- -1
4kr6 2295 0 ---- 1.464    0 ---- -1
4kr6 1771 0 1q2s 2.047    0 ---- -1
4kr6 2204 0 9g6k 2.337   92 4v6q 2.118
4kr7  354 0 7s4u 2.127   93 4kr9 1.019
4kr7 1284 0 5kpw 1.814   94 7cpv 1.616
4kr7  354 0 7s4u 1.724    0 ---- -1
4kr7 2001 0 7jqq 1.694   95 9j9i 1.540
4kr9  354 0 7s4u 2.164   96 4kr7 1.019
4kr9  766 0 ---- 1.870    0 ---- -1
4o26 2287 0 ---- 1.195    0 ---- -1
4p3e 2322 0 ---- 2.301   97 2mgz 2.173
4p3e 2397 0 ---- 2.186   98 3j5s 1.947
4p3e   23 0 6q98 1.149    0 ---- -1
4pjo  660 0 5lze 1.316    0 ---- -1
4pjo 1877 0 5gm6 2.291    0 ---- -1
4pjo 1251 0 3cul 1.213    0 ---- -1
4pkd 2254 0 ---- 1.886    0 ---- -1
4pmi 2280 0 ---- 1.560   99 2j28 1.359
4pqu  921 0 7oig 1.362    0 ---- -1
4pwd 1783 0 2om7 1.149    0 ---- -1
4qqb 2073 0 8bmw 1.990  100 5njt 1.875
4qyz 1879 0 5h9e 1.452    0 ---- -1
4rdx  815 0 ---- 1.090    0 ---- -1
4rdx  428 0 ---- 1.761  101 1g70 1.622
4rmo 1684 0 9hqv 1.568  302 2bgg 1.482
4rmo 1155 0 7lh5 1.183  102 6zj3 1.028
4tvx 1879 0 5h9e 1.783  103 5cd4 1.390
4u7u 1879 0 5h9e 1.300    0 ---- -1
4ug0 1449 0 1yvp 1.342    0 ---- -1
4uje 1105 0 4v6g 1.478    0 ---- -1
4uyj 1739 0 ---- 1.655    0 ---- -1
4uyk 1546 0 6icz 2.080    0 ---- -1
4v3p 2392 0 ---- 2.016  104 8zhb 1.846
4v3p 2166 0 9cer 1.146    0 ---- -1
4v4g 2191 0 9g6k 1.385    0 ---- -1
4v4g 1076 0 ---- 1.167    0 ---- -1
4v4g  220 0 6m62 1.189    0 ---- -1
4v4g 2427 0 ---- 1.328    0 ---- -1
4v4g 2248 0 ---- 1.746  105 7pkt 1.273
4v4i  436 0 ---- 1.073    0 ---- -1
4v4j 1855 0 4v8o 1.190    0 ---- -1
4v4j  861 0 8hku 1.032    0 ---- -1
4v4j 1523 0 5lm7 1.310  562 9i05 1.292
4v4p 1399 0 ---- 1.304    0 ---- -1
4v4p  879 0 ---- 1.263    0 ---- -1
4v4p  790 0 6zqf 1.143    0 ---- -1
4v4p  986 0 4v9k 1.482    0 ---- -1
4v4y  800 0 8i0p 1.186    0 ---- -1
4v4z  117 0 8zfi 1.044    0 ---- -1
4v4z   62 0 3j7r 1.316    0 ---- -1
4v5a  352 0 4v9n 1.013    0 ---- -1
4v5e 1657 0 8uiy 1.642  106 4v9i 1.013
4v5e 1944 0 6olz 1.785  107 5ot7 1.587
4v5e 1826 0 4v5j 1.396    0 ---- -1
4v5j 1167 0 7ssl 1.169    0 ---- -1
4v5j  125 0 5u9f 1.367    0 ---- -1
4v5j  903 0 5aa0 1.363    0 ---- -1
4v5j  446 0 7b5k 1.161    0 ---- -1
4v5k 1719 0 ---- 1.154  586 4v76 1.129
4v5k 1470 0 3j9z 1.516  230 5imq 1.456
4v5k  295 0 5mc6 1.380    0 ---- -1
4v61 1467 0 3j3v 1.558  108 4v6w 1.250
4v61  292 0 ---- 1.506    0 ---- -1
4v61 2284 0 ---- 2.219  109 8i54 2.090
4v61  844 0 6gz3 2.012  110 8bf5 1.644
4v61 1307 0 6o9k 1.160    0 ---- -1
4v65  579 0 9f9s 1.455    0 ---- -1
4v65  314 0 6gqv 1.309    0 ---- -1
4v66  228 0 6xa1 1.026    0 ---- -1
4v69 1797 0 3ja1 1.195    0 ---- -1
4v69 1120 0 5lqw 1.264    0 ---- -1
4v69 2003 0 7k52 1.407    0 ---- -1
4v69  609 0 4p6f 1.139    0 ---- -1
4v69  300 0 3j5s 1.228    0 ---- -1
4v6f  241 0 ---- 1.145  111 4wro 1.022
4v6f 1618 0 8bf7 1.615    0 ---- -1
4v6f 1734 0 ---- 1.411    0 ---- -1
4v6i  583 0 ---- 1.181    0 ---- -1
4v6i 1345 0 7xue 2.307   29 1u6p 1.646
4v6i  228 0 6xa1 1.161    0 ---- -1
4v6n 1409 0 ---- 1.915  112 9hqv 1.144
4v6o  929 0 8ceh 2.448   92 4v6q 1.553
4v6o  955 0 ---- 1.987  113 4v7h 1.628
4v6o  873 0 9mtq 2.337  114 7aav 1.895
4v6o 1472 0 3jbn 1.571    0 ---- -1
4v6o  510 0 7zs5 1.629  115 4v6u 1.431
4v6o 1960 0 6tnu 1.622    0 ---- -1
4v6o 1876 0 5gao 1.369    0 ---- -1
4v6o 1120 0 5lqw 1.016    0 ---- -1
4v6p 2391 0 ---- 2.374  116 8bvm 2.190
4v6p 1476 0 3r9w 2.294  117 9g6k 1.683
4v6p 1464 0 3hl2 2.321  118 8ops 2.024
4v6p  374 0 4v4j 1.723    0 ---- -1
4v6p 1323 0 7as9 1.643    0 ---- -1
4v6p 1748 0 ---- 1.915    0 ---- -1
4v6q 2178 0 9fia 1.969    0 ---- -1
4v6q 2130 0 8uiw 2.454  119 4v6o 1.553
4v6q  808 0 ---- 2.582  120 3ja1 1.976
4v6q 2248 0 ---- 1.838  121 8y6o 1.708
4v6q 1137 0 6nwy 2.348  122 8zhc 1.952
4v6q  236 0 9ene 1.519    0 ---- -1
4v6q 1767 0 1h4q 2.319  119 4v6o 1.844
4v6r  996 0 5zep 2.185  123 5ms0 1.991
4v6r 1841 0 4v6n 1.756  112 9hqv 1.654
4v6r  771 0 1u0b 1.880  124 9cer 1.736
4v6r 1839 0 4v6n 2.126  125 5w3v 1.832
4v6r  531 0 8pj6 1.462  126 7r21 1.182
4v6r 1318 0 6vwl 1.603  127 5kpx 1.477
4v6s 1967 0 6w1x 1.865  128 4v6n 1.540
4v6u 1567 0 6y57 1.157    0 ---- -1
4v6v 1663 0 8vvq 1.758    0 ---- -1
4v6v 1251 0 3cul 2.120  129 2b63 1.754
4v6v 1605 0 7tr6 1.682  130 7z34 1.437
4v6v  715 0 9f9s 1.389  131 8h8e 1.031
4v6v  807 0 9nlq 1.302    0 ---- -1
4v6v  592 0 6wdc 1.366    0 ---- -1
4v6w 1974 0 6xu6 1.355  132 1y69 1.196
4v6w 1210 0 ---- 1.520    0 ---- -1
4v6x  347 0 3r9x 1.103    0 ---- -1
4v6y 1836 0 4v6k 1.308  133 2czj 1.136
4v6z  651 0 ---- 1.128    0 ---- -1
4v6z 1665 0 8xcc 1.857    0 ---- -1
4v70  836 0 5gak 1.251    0 ---- -1
4v71 2215 0 9ghg 1.253    0 ---- -1
4v71  839 0 5tcu 1.123    0 ---- -1
4v71 1498 0 4v7e 1.958  134 6zvk 1.737
4v72  630 0 ---- 1.446   11 4w90 1.411
4v72  638 0 6n1d 1.370  554 8t7s 1.342
4v72 2338 0 ---- 2.380    0 ---- -1
4v73  157 0 9bs6 1.230    0 ---- -1
4v73 1543 0 6htq 1.696    0 ---- -1
4v74  830 0 4v6n 1.295  105 7pkt 1.205
4v75 2326 0 ---- 1.923    0 ---- -1
4v76  790 0 6zqf 1.087    0 ---- -1
4v77 1078 0 ---- 1.223    0 ---- -1
4v78  775 0 4v75 1.049    0 ---- -1
4v78  625 0 8uta 1.298    0 ---- -1
4v79  259 0 ---- 1.230    0 ---- -1
4v79  869 0 9dpb 1.498    0 ---- -1
4v7a 1117 0 4yye 1.025    0 ---- -1
4v7b 1719 0 ---- 1.054    0 ---- -1
4v7d  817 0 ---- 1.635  135 3jcd 1.444
4v7e 2326 0 ---- 1.233    0 ---- -1
4v7e 2327 0 ---- 1.346    0 ---- -1
4v7e 1718 0 ---- 2.158    0 ---- -1
4v7h 2303 0 ---- 1.800  584 2lbs 1.742
4v7h 2276 0 ---- 1.394    0 ---- -1
4v7h  661 0 5m73 1.406    0 ---- -1
4v7h 1881 0 5k0y 1.809  136 4v6o 1.628
4v7h  483 0 5jut 1.033    0 ---- -1
4v7k 1764 0 ---- 1.732    0 ---- -1
4v7l 2181 0 9fia 1.428    0 ---- -1
4v7r 1877 0 5gm6 1.712  137 6rm3 1.038
4v7r  305 0 5wti 1.676  138 8vk7 1.408
4v8m 1549 0 6o7k 1.185    0 ---- -1
4v8m 1206 0 ---- 1.734  139 4v5j 1.550
4v8m 1593 0 7phb 2.118  140 6om7 1.941
4v8m  895 0 4v4i 1.474    0 ---- -1
4v8m   32 0 4v87 1.266    0 ---- -1
4v8m  360 0 4wsm 1.147    0 ---- -1
4v8m 2269 0 ---- 1.523    0 ---- -1
4v8m  651 0 ---- 1.218  435 7msc 1.138
4v8m 1198 0 9h91 1.341    0 ---- -1
4v8m  582 0 ---- 1.371    0 ---- -1
4v8m 1813 0 4oog 2.447    0 ---- -1
4v8m  994 0 5vsu 2.426    0 ---- -1
4v8m 1598 0 7pjz 1.292    0 ---- -1
4v8m 1622 0 8exa 1.407    0 ---- -1
4v8m 1988 0 7a5h 2.285    0 ---- -1
4v8m 1069 0 ---- 2.907  141 6boh 2.627
4v8n  840 0 5uq8 1.300    0 ---- -1
4v8n 1659 0 8uza 1.773  142 4v8m 1.514
4v8p 1064 0 ---- 1.829  143 5kl1 1.619
4v8p  455 0 ---- 1.050    0 ---- -1
4v8p 1473 0 3jbn 1.366    0 ---- -1
4v8u 1402 0 ---- 1.523    0 ---- -1
4v8x  298 0 8g2c 1.611  144 8b0x 1.484
4v8y   32 0 4v87 1.527    0 ---- -1
4v8y  815 0 ---- 1.224    0 ---- -1
4v8y 2038 0 7pjz 1.784  145 7pai 1.603
4v8z 2100 0 8hl4 1.373    0 ---- -1
4v90  970 0 3b0v 1.423  146 8br8 1.184
4v9b 1717 0 ---- 1.069    0 ---- -1
4v9b 1072 0 ---- 1.575    0 ---- -1
4v9f 1359 0 8hmy 1.146    0 ---- -1
4v9i  903 0 5aa0 1.326  147 4v5e 1.013
4v9i 1426 0 ---- 1.390    0 ---- -1
4v9i  596 0 7uqz 1.112    0 ---- -1
4v9j  736 0 4v9l 1.028    0 ---- -1
4v9j 1858 0 4v9l 1.300    0 ---- -1
4w29 1001 0 6n8m 1.224  148 7lj3 1.097
4w29 1344 0 7xue 1.336    0 ---- -1
4w29 1602 0 7st6 1.634  149 5mre 1.162
4w29  420 0 6wd7 1.411  150 8hl1 1.281
4w29 1702 0 ---- 1.981  151 7paj 1.850
4w29 1446 0 ---- 1.359    0 ---- -1
4w29  164 0 4v70 1.298    0 ---- -1
4w2e  185 0 9o3k 1.382  152 5j8b 1.028
4w90  803 0 8uu4 1.494    0 ---- -1
4wj3 2348 0 ---- 1.395    0 ---- -1
4wj3  302 0 6mus 1.246    0 ---- -1
4wqr  284 0 ---- 1.260    0 ---- -1
4wr6 1135 0 6i7o 1.442  153 4wra 1.203
4wra 1135 0 6i7o 1.453  154 4wr6 1.203
4wro  566 0 5aj0 1.099    0 ---- -1
4wro  241 0 ---- 1.207  155 4v6f 1.022
4wsm  991 0 5j4d 1.337    0 ---- -1
